train_nbr,ariv_delay,dept_delay,mileage,fare_plan_cds,states_cd,orig_stns,dest_stns
30100,-10,0,284,89,17,62,443
300,5,17,139,89,22,237,222
23700,11,0,141,121,23,320,6
5530,12,0,181,137,33,392,44
36500,-2,6,138,242,25,220,62
17200,0,2,92,242,34,488,279
2100,105,90,284,242,47,154,402
17410,5,11,10,142,37,319,326
6610,18,63,231,181,37,478,326
4230,1,0,434,123,41,343,324
4210,3,4,91,12,13,344,326
67220,-7,3,129,89,41,79,326
23900,8,2,114,89,37,320,207
77400,6,2,83,218,7,212,399
33200,4,0,86,220,52,283,62
4230,5,0,353,12,41,343,350
35300,26,0,61,12,25,350,16
210600,20,20,91,174,41,344,326
77000,40,10,70,216,7,424,399
8520,9,0,108,142,49,478,395
64320,-3,1,104,242,41,344,183
8030,7,5,136,89,30,174,493
47300,5,0,25,86,22,432,191
17610,13,12,191,103,40,320,369
52100,-1,0,23,213,7,142,298
9800,10,12,898,89,18,331,480
2100,-1,13,247,12,17,216,443
2100,74,0,201,89,47,154,23
30600,-8,0,247,111,27,440,216
71200,,0,146,222,7,324,270
9200,7,5,131,242,12,323,458
17120,9,7,104,173,23,12,91
13820,9,5,101,142,49,391,12
500,37,0,359,89,15,62,339
17800,14,0,232,242,37,320,43
224800,-3,0,232,139,37,320,43
217200,-7,0,242,126,34,319,43
50010,53,18,176,35,8,342,465
9000,8,33,492,112,30,139,460
6520,-17,0,389,121,49,320,481
58000,2,0,126,218,7,239,331
71200,15,0,32,217,7,324,298
8610,6,2,169,89,23,478,460
29020,-4,1,199,89,37,141,326
5610,7,0,215,111,10,478,324
33200,5,0,86,220,52,283,62
64820,-2,2,158,242,6,249,326
14110,-3,1,168,66,41,458,480
800,3,1,136,89,51,408,262
9200,49,39,313,35,12,227,403
60010,-10,1,91,142,7,344,326
8500,0,4,0,89,41,364,279
46400,13,0,18,86,41,308,274
54100,26,1,85,217,7,393,128
9700,28,22,227,89,49,12,382
19600,33,1,134,173,41,478,350
2900,36,37,156,12,18,508,62
60910,1,0,91,181,37,320,350
215100,-11,0,232,81,10,43,326
68500,9,0,104,235,22,42,335
216800,-4,4,116,60,41,488,326
19600,25,21,30,243,47,478,54
215000,5,0,231,4,22,320,28
224800,-4,1,91,28,41,344,326
2800,360,418,638,89,31,509,294
176700,-9,1,126,218,7,325,239
24400,-7,0,141,89,37,6,326
68200,5,0,100,238,24,396,42
1100,37,0,123,242,7,342,133
30200,-9,0,284,35,27,440,62
23800,-11,0,141,89,37,6,326
56700,39,0,126,216,47,325,239
300,24,0,162,242,17,62,158
68700,-2,0,62,235,24,42,104
9620,27,0,178,12,49,314,12
30300,-21,0,284,242,27,62,443
9410,1,0,106,12,34,488,324
4900,2,0,290,242,37,6,52
31100,27,5,112,230,27,231,215
19000,8,3,44,111,43,364,43
14820,12,5,138,180,33,320,436
26000,7,0,141,35,37,6,326
35300,-12,0,304,35,17,350,62
216800,-4,12,255,139,34,276,28
7500,23,5,164,121,30,94,73
216400,-6,0,225,60,10,478,326
23400,-1,2,113,12,37,207,326
17300,9,4,74,116,24,308,326
19300,0,0,225,181,37,320,480
77700,19,0,208,165,7,53,423
44800,-9,11,229,89,37,381,6
77400,-2,0,259,216,7,180,212
1100,-9,39,469,90,7,128,239
500,8,31,538,112,32,327,100
66220,0,0,27,89,41,137,350
17410,5,1,213,105,37,318,43
8620,8,0,345,89,49,390,326
15820,9,0,358,103,49,305,350
9200,14,6,204,112,12,152,247
216300,12,8,116,192,37,320,490
5310,-22,-31,855,234,24,252,414
66720,-7,3,195,89,51,320,183
38200,29,45,162,35,17,158,62
9800,1,2,147,89,13,214,403
17620,27,0,205,242,49,379,29
5800,-40,0,644,89,17,181,62
18400,9,0,0,35,10,478,495
17500,-6,3,74,74,9,308,326
17500,1,0,167,142,34,458,480
9910,-3,3,220,89,22,386,326
58800,-1,0,126,216,7,239,331
215900,18,5,322,192,22,28,350
25300,7,0,114,89,37,320,207
5530,12,16,108,35,9,161,312
9700,14,12,188,35,30,361,139
5720,47,51,111,173,37,191,326
67120,2,0,118,242,8,320,137
13700,-3,3,245,26,37,318,480
31300,-3,1,208,89,27,476,243
215500,-3,2,220,139,37,386,326
77700,19,0,179,218,7,471,179
64720,1,0,158,89,41,320,250
13700,11,0,92,111,37,320,350
31300,22,7,107,89,27,189,413
76300,,,149,216,7,212,404
19510,16,4,303,35,22,364,490
5510,17,22,75,246,37,308,326
29020,-10,1,180,12,37,397,326
24400,-15,0,141,112,37,6,326
17000,-7,2,166,105,9,344,312
216300,-1,0,232,75,7,43,326
8720,1,3,277,89,34,458,395
4330,64,7,226,89,41,126,232
63900,2,0,25,89,43,320,279
14610,-4,3,225,60,37,320,480
9310,3,2,207,35,23,319,305
35200,-1,0,83,152,25,50,16
1400,2,0,117,112,7,400,423
19520,9,3,116,105,49,478,394
17610,1,12,233,181,37,320,28
2800,37,28,263,89,52,257,167
17410,4,14,195,35,23,54,326
216300,-5,1,220,178,22,386,326
33200,13,0,68,220,52,283,167
77000,0,0,191,216,20,400,340
59400,-2,0,126,216,7,239,331
79400,-1,5,104,216,7,400,239
18500,1,5,134,89,41,344,480
8610,21,6,306,66,22,458,43
5100,38,1,239,89,49,12,508
62000,-1,1,37,89,41,183,250
35100,-13,2,281,89,25,102,62
8610,18,21,197,35,23,54,326
9200,96,13,741,35,12,106,69
5900,-58,0,397,111,46,275,316
50010,9,10,187,35,51,342,412
6410,-16,0,142,89,37,6,326
25300,3,1,141,242,37,320,6
6620,-15,28,560,114,49,20,28
23600,33,0,141,112,37,6,326
31400,2,3,112,89,27,215,231
4330,0,2,71,89,41,243,11
217200,53,57,91,87,37,344,326
225900,2,2,81,174,41,319,350
216000,0,9,195,81,9,441,28
216400,2,0,231,102,37,320,28
4230,12,31,202,35,41,193,350
8420,9,0,144,89,49,12,350
9310,33,16,185,142,23,320,24
18200,-5,0,185,105,23,24,326
5310,23,-21,855,171,12,252,414
2200,-17,4,185,89,47,433,62
7300,17,9,147,89,30,109,73
15900,2,0,225,230,49,320,480
65320,4,4,67,89,41,344,250
17000,-1,0,225,74,51,478,326
1900,58,17,152,89,3,35,277
17410,1,2,202,66,37,318,390
76300,14,0,88,242,18,334,239
70300,25,0,192,221,7,33,462
216600,-7,0,225,60,23,478,326
17610,44,48,234,105,37,320,43
215100,38,0,261,104,9,441,480
400,592,278,1427,89,6,229,222
8810,-9,3,220,35,22,320,390
7930,37,36,26,89,30,372,109
13700,21,28,134,108,41,344,480
68800,9,12,68,238,33,112,42
5530,62,5,136,89,50,496,191
9100,8,54,226,112,12,246,281
71000,6,16,26,223,7,475,33
15730,-6,0,448,35,37,320,308
52100,0,0,71,208,7,97,128
30500,-19,0,284,89,51,62,443
216300,27,0,232,4,7,43,326
57200,1,5,100,216,7,155,331
9910,61,6,110,89,41,318,350
1100,7,0,52,112,40,342,422
17700,7,0,231,89,37,43,326
68400,13,1,116,235,22,353,42
18510,32,1,216,89,37,319,480
217200,0,0,279,143,41,344,369
52800,86,0,133,217,7,412,397
16500,30,26,134,111,49,344,480
1100,-10,0,318,89,16,342,225
78400,20,7,103,89,47,400,239
66720,3,0,158,12,47,320,250
36500,37,15,62,89,17,301,62
28420,-10,4,369,89,37,381,326
37100,-6,0,176,89,25,175,62
6320,-6,5,275,112,37,512,449
50810,26,10,187,177,51,342,412
8610,18,14,105,173,22,310,43
8410,-4,2,91,66,41,344,326
56400,1,0,36,218,7,239,426
23600,13,0,141,89,37,6,326
17200,-8,0,232,105,22,320,43
14710,12,0,175,69,34,319,24
39000,-16,0,254,89,17,61,62
8220,10,17,108,89,49,391,480
65120,92,0,158,89,33,320,250
16410,-3,0,226,77,37,478,326
14900,-11,0,216,242,37,319,480
212200,-1,0,225,139,10,478,326
1400,-7,8,184,90,7,427,97
217300,-1,0,91,81,7,320,350
82200,21,0,206,89,39,154,328
212200,39,44,80,192,12,344,324
15710,1,1,127,35,23,344,305
6720,-6,5,118,89,10,478,394
8820,-12,1,109,142,49,391,480
6610,-20,1,43,105,22,364,28
69200,6,4,62,238,8,104,42
19520,75,44,108,111,49,478,395
28010,-6,6,142,35,30,6,326
8620,15,4,110,105,49,391,480
6520,-9,0,332,89,34,319,394
8810,7,9,218,26,23,302,326
66720,-3,1,137,89,34,458,183
6420,31,4,430,35,37,52,326
16410,7,5,186,2,23,24,326
9000,-1,0,226,89,23,478,326
800,1,0,2188,35,51,408,167
76300,6,2,90,216,7,53,404
13800,-5,0,91,121,41,344,326
9100,48,88,257,112,12,456,281
13400,4,0,134,89,10,478,350
35000,32,0,243,89,25,62,16
215300,2,1,279,192,43,364,350
8810,7,27,194,76,34,441,28
9910,9,6,69,89,37,488,24
216400,42,0,0,28,10,478,312
215400,1,0,231,28,33,320,43
16500,5,1,200,26,37,386,322
300,76,39,301,35,6,1,494
9100,17,23,225,12,51,320,480
50400,18,6,177,182,51,469,412
5310,137,-1,855,61,49,252,414
17620,-4,8,337,89,49,91,326
17110,-3,6,226,35,37,320,480
6610,178,30,288,66,49,478,49
216400,27,2,231,143,47,320,28
17300,7,0,231,74,24,43,326
215900,2,1,231,107,22,28,326
9200,85,80,509,89,13,69,480
36500,5,0,138,89,25,220,62
12520,-2,1,163,89,49,478,481
68400,-2,0,116,238,24,353,42
9200,96,141,540,35,30,94,326
225100,8,4,187,1,22,364,326
9100,-9,0,246,112,12,214,458
23600,26,0,141,89,37,6,326
215200,0,0,135,178,10,478,350
58600,37,30,137,216,7,239,399
15000,-6,0,231,111,37,320,28
18300,-7,0,201,89,34,276,480
19510,13,7,188,114,22,364,326
33400,-2,0,86,220,52,283,62
23400,-6,1,113,89,37,207,326
7930,12,5,277,89,30,140,109
47000,-1,0,62,86,37,308,436
225200,2,0,232,178,22,320,43
7800,-8,0,84,89,30,174,376
28110,-5,0,142,12,22,320,6
8700,15,2,0,66,22,386,326
2200,-21,18,284,112,27,440,62
9310,16,16,135,181,41,344,480
35500,-7,24,273,12,25,101,62
225100,-17,1,220,178,22,386,326
77000,-7,0,129,216,7,239,399
52100,-3,0,90,217,7,393,330
8210,27,35,169,26,9,344,312
17300,19,17,78,67,7,135,350
8220,0,0,108,173,49,391,480
19510,18,1,300,66,10,308,480
215400,12,1,220,78,37,320,390
14010,-11,0,225,181,10,478,326
65020,-1,1,148,125,41,249,324
54200,-5,0,84,217,7,128,397
71000,19,16,30,221,22,414,288
17410,9,0,125,73,9,441,226
64210,130,1,91,89,41,344,326
216300,17,19,110,143,34,488,480
68000,7,0,84,238,24,482,42
69800,3,1,100,238,24,396,42
17800,-10,11,232,89,37,320,43
215000,7,0,231,102,33,320,28
33900,-7,0,86,220,52,62,286
9000,19,23,476,89,37,491,326
5630,7,1,350,89,41,344,507
15900,3,0,196,142,10,320,54
17800,0,10,351,121,49,478,314
6320,-3,0,436,89,37,320,34
28310,6,0,74,12,37,320,361
79600,0,0,28,216,7,400,472
53800,7,2,0,217,7,324,389
50520,30,12,80,89,47,342,13
17300,2,9,49,37,12,441,135
8020,11,25,243,142,41,391,350
2000,1,14,625,89,23,170,24
76300,,,55,216,7,155,93
30200,13,0,124,12,17,41,62
14010,-2,1,10,173,22,319,326
48800,4,0,98,89,22,308,161
215000,2,0,232,179,37,320,43
31300,-6,5,270,89,27,231,222
17410,-7,5,44,173,49,364,43
34000,13,0,86,220,17,283,62
13700,2,1,76,173,22,386,495
65620,-8,1,195,89,41,183,326
210600,1,0,196,178,7,54,326
65620,-2,13,110,125,30,338,326
9800,-17,12,550,35,34,139,326
15500,-4,0,225,181,10,320,480
600,205,163,189,12,36,380,499
33600,-3,0,86,220,37,283,62
17610,10,3,135,116,6,478,350
17620,13,6,112,181,49,91,480
64610,4,8,91,79,41,344,326
215900,2,0,232,107,22,43,326
35100,22,9,143,89,36,102,220
15120,-5,0,112,140,38,478,91
9000,-8,23,316,230,30,139,12
16700,-5,0,231,35,46,43,326
76500,30,2,229,216,7,325,404
12900,24,0,225,26,49,320,480
57300,4,0,129,216,7,395,239
8610,26,3,247,79,37,320,28
16500,0,0,226,242,37,320,480
210700,5,1,215,87,34,319,480
13610,5,0,237,26,23,24,49
8810,2,0,161,35,43,320,226
35100,-14,8,243,89,25,16,62
215200,-2,8,327,178,41,344,43
66420,4,4,129,242,37,79,326
30200,-10,2,124,35,8,41,62
71400,12,9,234,222,6,414,33
17900,23,9,195,242,9,28,444
38100,0,0,162,89,17,62,158
39300,-15,0,129,89,17,62,63
216000,-2,1,106,139,11,488,324
9310,10,7,110,66,41,318,350
34000,-5,0,86,220,52,283,62
2100,-3,0,124,112,35,62,41
34000,2,0,68,220,3,283,167
64620,5,1,158,89,37,249,326
19000,3,0,188,114,37,320,369
9410,0,0,108,79,37,320,338
15500,-2,0,225,105,49,320,480
7400,16,10,173,111,30,73,376
28320,-3,2,271,89,37,407,34
212800,-6,0,225,178,10,478,326
31820,68,29,125,89,27,215,443
57200,21,32,64,216,7,426,399
9410,29,18,231,105,9,320,43
13700,45,58,168,105,49,458,480
17300,28,29,40,121,23,24,480
2200,28,0,284,121,47,398,154
71500,7,0,234,249,7,33,418
9410,4,0,169,73,37,318,369
500,5,0,570,35,47,100,421
15810,-2,0,202,105,34,478,279
82100,0,0,206,89,7,322,154
35200,23,0,62,12,40,62,304
36400,65,0,160,89,25,62,50
77400,6,9,93,216,7,74,426
217200,12,0,134,139,49,478,350
6520,-10,0,322,89,49,344,318
16000,-1,6,75,35,22,320,312
30300,45,61,128,89,17,241,443
30100,-13,0,284,242,27,62,443
46500,1,8,37,86,9,191,312
17610,5,12,75,89,37,320,312
62000,10,0,104,89,41,183,350
17610,-1,0,159,89,9,308,43
8030,8,0,173,89,30,73,376
17200,39,29,78,105,41,344,135
7500,41,11,147,89,7,109,73
17610,16,12,81,35,41,344,324
4900,288,25,155,89,18,508,62
8410,11,4,217,89,10,478,324
9100,111,121,147,89,12,214,337
9410,18,0,226,181,36,478,326
23600,5,0,141,112,37,6,326
17900,15,4,173,35,9,28,49
9320,38,4,241,35,37,320,371
13500,-6,2,230,89,12,28,326
9700,,0,1353,35,37,320,103
217000,4,5,94,139,7,24,350
8610,29,27,227,26,17,478,326
8810,9,22,230,142,34,320,28
225700,-4,1,225,192,43,320,480
222400,-12,2,195,81,23,54,326
30700,-3,0,124,89,17,62,41
31910,-16,14,99,12,17,433,443
4220,4,12,195,89,37,183,326
23300,0,0,32,89,37,320,85
8030,60,11,357,89,30,39,12
5610,-5,0,90,114,41,344,326
5410,-1,0,226,242,49,478,326
2700,105,25,658,35,40,486,348
5210,216,186,855,82,34,410,254
4330,14,0,217,121,41,338,11
44900,20,0,1017,37,22,43,62
28110,9,0,89,12,37,320,377
1400,32,9,721,35,7,128,348
19000,2,0,161,35,37,320,226
65320,1,0,110,89,37,320,344
6410,0,0,109,242,37,6,85
8420,85,0,335,12,49,391,326
65810,1,2,91,173,23,344,326
38300,25,0,258,242,17,62,372
2800,17,63,2257,89,40,342,62
216400,-2,0,225,178,41,478,326
18200,-2,0,185,181,23,24,326
8810,4,0,227,242,37,478,326
6620,28,0,235,89,11,379,305
15200,-1,1,225,35,10,478,326
71500,15,23,172,223,7,149,298
5310,-32,-32,855,82,41,252,414
58000,36,3,126,216,8,239,331
17500,18,28,134,89,49,344,480
51600,23,0,156,242,51,408,470
8030,11,2,297,93,30,372,12
71600,-14,23,204,223,7,285,33
8610,7,6,280,142,49,478,444
71200,52,42,234,223,7,414,33
9000,32,0,202,242,34,478,279
16100,2,0,289,89,22,43,460
217000,-2,0,215,60,30,478,324
4230,2,1,135,89,41,193,250
23400,-3,0,141,112,37,6,326
8500,-9,0,0,66,22,43,326
28420,-1,14,237,112,37,467,326
6710,-6,0,226,35,37,320,480
6720,80,60,110,66,49,478,395
1900,29,0,1023,35,37,320,35
217300,-11,0,232,192,37,43,326
37000,37,0,176,89,25,62,175
17410,-3,3,195,181,23,54,326
18400,-1,0,225,142,47,478,326
2800,4,6,160,112,52,351,167
30000,-9,1,247,89,27,440,216
74800,-6,7,77,217,7,374,397
16100,-3,1,135,105,47,344,480
30200,2,0,185,35,17,433,62
50700,13,0,187,89,40,408,348
8420,-4,1,100,173,49,391,12
31810,92,67,284,89,19,440,62
38000,-11,4,131,35,17,223,62
2700,182,10,2171,35,52,283,348
71500,9,0,234,221,7,33,418
216000,7,10,232,192,22,320,43
9510,9,3,225,242,49,320,480
9410,20,6,188,105,37,320,369
9620,5,4,164,121,10,479,480
71700,4,0,123,223,7,149,418
58100,32,12,83,216,7,395,212
12900,1,0,225,66,49,320,480
18500,1,0,195,181,22,320,54
15000,7,0,176,89,37,320,226
71600,-4,1,234,223,7,414,33
19510,7,19,283,26,9,49,480
215900,8,1,215,81,34,319,480
5900,-2,0,129,242,36,62,63
14110,14,1,94,79,41,344,24
76500,10,0,134,216,7,15,404
2800,-6,12,331,89,52,291,286
50700,12,0,187,89,3,408,348
8710,-8,0,41,243,10,24,480
39000,-8,0,310,112,17,60,62
16100,11,5,211,66,37,28,322
23900,-4,0,141,12,37,320,6
17800,-9,0,225,66,12,478,326
217000,-5,0,232,178,37,320,43
9200,21,24,99,89,12,456,337
64210,-6,1,91,181,41,344,326
9610,1,0,247,242,10,478,322
14120,-4,0,137,181,22,432,326
13800,13,1,127,89,17,24,460
64820,-4,0,158,125,41,249,326
9310,1,0,171,35,34,226,324
65020,-1,0,67,89,41,249,350
69100,-5,0,116,238,30,42,359
76800,-3,18,132,216,7,160,331
67210,4,0,91,105,37,320,350
30700,0,0,37,12,17,62,216
15000,0,0,245,142,37,320,28
28020,-14,18,250,89,37,382,326
5210,58,24,855,199,23,410,254
54100,1,0,40,217,51,393,447
9310,11,0,230,121,23,28,326
69200,0,0,144,238,24,46,42
6420,69,54,204,12,37,467,85
6510,-3,0,322,66,34,43,350
400,23,95,832,89,41,159,62
71900,2,0,132,221,7,33,275
64710,3,0,91,173,7,320,350
17800,-7,0,75,180,55,320,312
17800,-5,1,323,79,22,344,43
600,12,54,233,112,15,293,62
8610,0,0,319,142,34,478,312
12510,-6,0,226,35,7,320,480
9910,-6,0,231,74,22,43,326
9310,1,3,62,173,43,364,314
17200,0,2,185,35,23,24,326
13000,8,0,225,89,10,478,326
64610,5,,91,121,22,344,326
210900,1,0,91,75,37,320,350
78400,45,30,32,216,7,239,15
1400,,15,505,12,40,225,412
17420,10,5,118,173,49,390,480
8610,29,10,205,35,7,320,369
31810,20,22,87,242,17,41,216
44900,-16,1,97,89,9,28,436
23300,10,0,141,35,12,320,6
5000,26,13,196,242,6,62,211
35300,-1,14,243,89,17,16,62
15200,-8,0,225,26,34,478,326
71000,43,21,310,221,7,128,33
7920,2,1,55,173,49,478,140
17410,-3,3,241,181,22,319,28
64420,0,0,67,89,12,249,350
39300,-24,14,181,89,17,63,60
200,278,0,1423,35,7,239,402
5310,61,-32,855,61,37,252,414
216300,11,8,91,126,37,320,350
156700,10,1,38,216,7,325,340
6610,13,28,419,77,30,478,369
44800,23,16,199,35,37,6,43
30600,-4,1,87,89,17,41,216
16410,11,19,43,173,2,364,43
58400,8,0,126,216,17,239,331
2900,-35,2,284,242,49,478,349
33800,0,0,86,220,17,283,62
9100,425,168,850,89,37,391,227
60500,-4,1,104,89,41,344,183
26000,7,2,113,12,37,207,326
17610,30,19,225,66,49,478,326
68700,-1,0,116,238,24,42,359
4330,24,0,366,89,41,320,218
65210,5,13,48,35,34,348,326
74800,46,0,126,217,7,156,397
18000,27,20,116,89,11,488,326
60020,-5,1,67,89,41,249,350
9700,13,0,147,35,12,214,337
23400,1,0,141,89,37,6,326
35300,-9,12,138,12,25,220,62
24400,6,10,113,123,37,207,326
82100,18,0,206,89,44,322,154
9510,3,0,195,181,37,320,54
35000,284,68,62,242,25,62,304
13700,7,10,196,12,23,320,54
5210,15,31,855,3,37,410,254
47000,0,0,62,114,37,308,436
8410,2,6,155,116,23,0,326
17610,1,3,234,116,37,320,43
66020,11,0,195,89,41,183,326
17410,1,0,126,111,47,320,314
215100,-3,3,188,139,22,364,326
15620,0,0,53,120,49,379,263
700,-46,1,136,229,51,260,412
225400,-5,0,225,139,37,478,326
1900,68,1,327,35,30,24,174
216900,-7,0,232,143,32,43,326
4330,41,0,355,89,41,458,169
8510,64,0,214,242,37,320,305
65510,15,0,91,111,37,320,350
35100,58,46,68,12,25,101,219
44800,-11,0,663,121,37,508,6
2100,53,0,284,89,25,62,443
5900,-23,0,185,89,28,213,316
35500,-17,0,304,89,25,350,62
8610,10,0,110,142,11,478,490
31400,0,0,247,89,27,242,231
215500,9,2,166,145,9,308,350
33600,10,1,86,220,52,283,62
35100,13,4,143,89,25,102,220
9420,-5,1,110,111,10,391,480
68200,10,6,116,235,24,353,42
217300,11,0,91,1,41,320,350
217000,-9,4,156,81,37,308,28
7920,-5,0,325,121,34,319,395
15310,-2,0,91,66,41,320,350
50700,5,0,187,242,37,408,348
17200,2,2,137,142,34,54,460
17700,3,2,230,121,22,28,326
35500,-14,2,281,35,25,102,62
29120,1,5,107,242,37,355,401
215400,-4,7,42,174,43,364,28
210600,-1,0,226,104,49,478,326
8410,-2,5,227,116,23,478,326
300,1,0,832,112,39,62,159
1900,22,0,335,35,37,206,21
8720,-9,2,109,89,49,478,395
64810,0,1,91,142,34,344,326
12900,-2,2,94,105,41,344,24
2000,4,0,287,242,7,174,480
700,164,158,177,12,51,129,134
15500,-6,0,40,105,7,24,480
6610,-10,9,95,35,37,344,326
30000,39,10,148,121,17,433,216
64310,5,0,91,105,37,320,350
50400,1,0,187,66,40,342,412
800,146,102,277,89,31,286,138
6720,-7,0,334,230,34,319,394
9000,2,0,135,105,47,478,350
17500,-10,0,187,89,22,364,326
19200,0,0,134,181,49,478,350
13700,8,7,94,89,36,344,24
8410,48,21,227,242,10,478,326
9520,4,2,223,89,49,478,308
8030,3,25,360,35,30,491,490
29120,-1,0,161,35,37,320,411
225100,24,35,134,178,37,344,480
600,114,130,340,242,48,358,177
16800,2,0,40,243,10,478,24
39300,29,4,104,89,17,200,63
13800,9,7,40,243,49,478,24
17200,-5,4,231,12,37,320,28
18400,0,4,0,105,22,458,28
5900,5,0,716,112,28,200,213
64210,-3,2,91,121,41,344,326
13700,4,0,231,89,22,43,326
17410,-6,0,157,66,9,308,43
60010,-6,1,91,66,41,344,326
50700,3,2,102,89,51,326,471
64210,-7,1,91,105,34,344,326
8220,29,0,385,66,49,361,322
9910,31,23,126,142,23,344,305
6610,8,4,95,105,41,24,350
14020,4,0,111,173,37,320,191
37100,-10,0,176,89,25,175,62
17610,41,30,225,242,23,478,326
9310,3,0,230,140,12,28,326
1400,,0,1377,35,12,239,412
217300,4,0,225,60,49,320,480
58100,-3,0,129,216,7,395,239
13610,-4,0,216,89,23,302,326
18000,4,0,215,89,23,478,324
23700,4,0,88,89,37,320,377
23600,7,0,141,35,37,6,326
35100,7,0,138,242,25,220,62
35100,11,6,296,12,25,461,62
215200,1,4,160,174,9,308,28
215500,5,2,43,178,7,28,369
1400,30,5,253,90,7,400,431
5730,8,8,79,35,22,307,312
29120,6,20,235,35,50,320,77
31810,78,41,99,242,17,440,437
33600,-5,2,78,220,52,282,62
2200,107,115,92,121,47,259,467
19300,18,0,91,142,37,320,350
71300,-3,0,169,223,7,33,270
17500,34,34,135,105,37,298,326
67110,10,12,91,142,37,320,350
14810,11,4,94,105,23,24,350
76300,-1,1,126,216,7,325,239
2200,-16,0,284,112,27,440,62
6610,3,25,230,105,12,478,326
17110,-4,4,178,66,37,348,480
30700,29,0,124,35,17,62,41
215000,-3,0,231,143,22,320,28
59100,169,119,88,216,7,334,239
33100,2,0,86,112,52,62,286
71300,28,25,172,223,7,149,298
15300,-1,1,201,89,34,276,480
1100,-5,2,333,36,7,393,423
200,135,59,362,112,47,205,316
2800,32,0,637,112,40,342,487
15500,1,0,225,114,37,320,480
23400,-5,0,141,89,37,6,326
77000,15,1,139,216,7,411,433
600,128,160,55,89,7,250,333
8810,-1,0,470,242,43,140,369
71000,4,0,58,223,7,268,149
1100,20,16,320,177,7,412,404
5410,1,2,91,105,41,344,326
9100,1,0,1255,35,34,319,458
13500,-4,1,30,89,35,54,480
217300,4,1,254,107,37,28,279
105900,194,47,410,35,46,275,316
28320,-3,0,95,89,37,6,469
16200,-5,4,244,35,22,276,390
74300,,,85,217,7,393,128
76100,24,33,24,216,7,179,423
33600,31,4,78,220,17,282,62
36500,-14,0,256,89,25,144,62
13000,1,1,104,114,23,54,350
78500,-1,3,30,216,7,334,428
17120,-4,5,375,89,34,276,263
8610,3,10,186,142,23,24,326
15710,3,9,166,242,9,308,350
66210,-10,2,91,116,41,344,326
9100,123,0,926,89,35,372,503
17300,4,0,55,89,37,308,322
28420,-7,0,369,121,37,381,326
15720,6,4,40,173,9,494,446
7700,24,2,164,135,30,94,73
2700,41,16,752,35,31,509,440
5900,35,0,129,12,17,62,63
70200,1,6,192,223,7,460,33
800,306,0,329,112,51,408,438
50320,70,9,80,165,56,342,13
2700,38,0,685,121,31,286,487
65120,-1,0,99,89,37,320,17
50400,28,18,137,35,40,224,412
5510,9,1,216,242,23,320,305
